file_name,mfcc_mean,mfcc_var,mfcc_min,mfcc_max,mfcc1_mean,mfcc1_var,mfcc1_min,mfcc1_max,mfcc2_mean,mfcc2_var,mfcc2_min,mfcc2_max,delta_mean,delta_var,delta2_mean,delta2_var,harmonic_mean,harmonic_var,percussive_mean,percussive_var,centroid_mean,centroid_var,centroid_min,centroid_max,chroma_mean,chroma_var,chroma_min,chroma_max,tntz_mean,tntz_var,tntz_min,tntz_max,melspec_mean,melspec_var,melspec_min,melspec_max,rms_mean,rms_var,tempo,genre_y
blues.00030_segment_2.wav,-188.93935,112.38306,20.04747,27.312584,-1.7846895,26.450766,-23.744072,19.218208,-28.428974,5.2651525,-17.683525,-7.7523303,-21.53596,-6.477459,-1.9888662,-10.039999,-10.414381,-4.902227,-11.316804,-20.45233,0.012893267907202244,0.041716042906045914,27.785554885864258,102.8419418334961,24.451982498168945,157.8247528076172,327.37445068359375,60.224449157714844,66.51644134521484,31.659568786621094,10.993191719055176,10.36336612701416,13.959471702575684,20.1314640045166,18.51522445678711,12.0497407913208,14.796365737915039,39.84402084350586,6.202544212341309,blues
blues.00027_segment_2.wav,-238.19893,123.97871,-29.103048,76.95516,-1.8435395,12.122267,0.1227437,10.140133,-9.943769,0.3607248,-1.348047,-4.1890984,0.9250275,4.0485125,-6.824305,1.5848154,-4.848159,-8.18453,5.58679,2.7040944,0.6869756579399109,1.8475770950317383,1.2489585876464844,10.502882957458496,37.53832244873047,1.2302255630493164,0.5963646173477173,1.6703392267227173,12.860880851745605,14.680344581604004,13.585556983947754,16.31926918029785,7.211359024047852,11.486169815063477,6.475679874420166,2.264533281326294,1.4694451093673706,2.140547513961792,5.926108360290527,blues
blues_47_segment_3.wav,-141.4848,124.33292,3.7177222,18.758375,10.552091,29.29772,4.931465,0.18677454,-8.083141,-2.0604846,-1.169094,0.13481499,-6.837075,-4.079994,-7.429758,-2.3643253,-9.222654,-1.3927605,-9.749142,-11.875153,1.1434687376022339,14.040902137756348,21.246170043945312,72.89077758789062,157.298095703125,22.175886154174805,48.16270446777344,87.46983337402344,70.52039337158203,21.83584976196289,4.41984224319458,9.016438484191895,18.495222091674805,6.388144016265869,3.9427847862243652,2.790639638900757,12.381635665893555,4.013576984405518,7.964163303375244,blues
blues_89_segment_5.wav,-178.18033,117.65269,-7.837184,42.5895,-4.2144637,5.1409163,-5.58981,2.4432254,1.5736722,8.410388,1.389575,4.8874645,-6.1707563,-2.6838465,-2.9084892,5.7300057,-3.597332,0.72463626,-1.7603431,-1.9974049,0.42116695642471313,4.904630661010742,8.430152893066406,12.926674842834473,7.438273906707764,4.264445781707764,7.111440181732178,9.820442199707031,6.679442405700684,9.766616821289062,12.704597473144531,4.829595565795898,2.520399808883667,3.0172977447509766,10.161640167236328,2.786543846130371,4.051601409912109,7.510663032531738,9.145124435424805,blues
blues_34_segment_4.wav,-160.76692,117.9537,22.276121,40.221104,2.6720154,13.365016,6.6047516,11.236784,7.327858,7.917605,0.02888577,6.714089,1.0556399,4.8000216,-1.6926612,1.5192922,-8.933518,-4.847646,-5.036088,-1.7302552,3.723696708679199,170.2466583251953,352.5303039550781,83.9901351928711,47.725502014160156,85.84947967529297,31.34637451171875,6.135588645935059,11.038254737854004,16.743284225463867,39.93247604370117,43.995689392089844,25.568449020385742,7.902291774749756,1.0990188121795654,3.8315703868865967,1.259881854057312,1.916939377784729,0.4430491030216217,blues
blues_47_segment_2.wav,-107.481224,119.86716,-17.427582,15.956153,13.616146,28.847204,1.9845207,2.8416579,-0.74899703,7.178673,2.5213554,0.43950638,-5.5270386,-5.8050327,-10.016735,-2.9347572,-7.8301277,-7.089235,-15.831151,-4.8762817,1.5142523050308228,18.91047477722168,24.441482543945312,73.82002258300781,173.31246948242188,20.397796630859375,61.15108108520508,96.58718872070312,58.14079284667969,11.304399490356445,6.51776647567749,6.218517780303955,2.047483444213867,10.187552452087402,8.087129592895508,1.228887677192688,1.6555503606796265,1.58394193649292,4.124321460723877,blues
blues_20_segment_1.wav,-228.18774,118.63011,-1.9660823,31.615967,7.7592764,6.639744,-1.1959412,3.702753,3.9726393,-2.5728393,-10.174631,-1.5258121,-6.24812,-2.084134,4.3364305,5.7806945,4.491365,5.1108336,-3.4834738,-9.615634,4.920628070831299,55.091957092285156,127.09697723388672,62.09815979003906,56.52775955200195,72.12200927734375,14.008770942687988,10.198342323303223,12.97250747680664,9.179031372070312,6.858713150024414,30.472057342529297,56.435997009277344,3.673968553543091,43.611236572265625,29.18134307861328,121.58031463623047,33.863250732421875,1.3091583251953125,blues
blues_89_segment_4.wav,-211.01956,129.26186,-2.573935,34.8991,6.883633,13.512301,0.88721305,-0.17215768,4.309869,4.426878,-1.4016063,3.87859,-2.300067,-4.428879,-7.687381,5.3847394,-2.9713674,-1.5609804,3.3321633,-2.7349732,0.20807211101055145,5.846780300140381,16.43086051940918,33.54167175292969,23.44588279724121,9.556523323059082,7.8192620277404785,13.089582443237305,7.281225204467773,3.9018185138702393,5.034332275390625,3.1068155765533447,7.2109270095825195,9.631413459777832,16.127180099487305,6.815990924835205,1.0179344415664673,1.2242907285690308,1.9513459205627441,blues
blues.00027_segment_3.wav,-210.46452,150.47789,-38.546444,64.85787,-2.7241943,1.9834527,-3.9952123,8.626436,-10.729754,-5.604591,0.695774,-0.56872654,-3.1001942,2.7659867,-1.4702375,-2.7221408,-7.4832478,-8.2139435,1.3241013,-1.566036,0.5367005467414856,1.6435011625289917,1.109602451324463,5.749324321746826,30.849571228027344,21.556381225585938,14.662717819213867,3.1837401390075684,4.991122722625732,17.782615661621094,16.986183166503906,17.45037078857422,32.99894332885742,4.512753963470459,4.005772590637207,3.779963254928589,6.411313533782959,4.213525295257568,13.822815895080566,blues
blues.00030_segment_3.wav,-207.34674,112.712776,31.718079,34.618107,1.9559447,16.66759,-26.99954,21.117512,-30.589354,7.001055,-19.597189,-5.944774,-16.203777,-1.7844728,-3.4451919,-9.505476,-12.460516,-6.595068,-8.346759,-21.593487,0.016864361241459846,0.08904197067022324,24.12466812133789,79.31412506103516,37.642486572265625,245.41815185546875,371.79595947265625,28.040395736694336,0.9574733376502991,3.014248847961426,13.415947914123535,22.30304718017578,26.839086532592773,22.474143981933594,6.086489677429199,3.068108081817627,8.535859107971191,10.854106903076172,2.9059834480285645,blues
blues_37_segment_1.wav,-236.93933,144.74023,12.683486,32.92797,-6.9206,17.572226,8.776763,2.1424608,4.353158,1.8559327,1.9688,1.9732127,-1.5159699,4.069985,-1.5008456,-0.51402724,0.113349594,-6.589756,-8.205549,3.5971034,2.021554470062256,53.30644989013672,92.98836517333984,25.62676429748535,22.463504791259766,31.973474502563477,17.5095157623291,4.986161231994629,2.5734198093414307,3.518122434616089,12.989450454711914,68.51868438720703,30.89995574951172,9.229854583740234,2.659825325012207,3.7310221195220947,9.150635719299316,50.393978118896484,12.364950180053711,blues
blues_50_segment_2.wav,-136.81966,104.45105,-5.0679803,32.45971,11.4608,14.980759,-5.680249,-0.6127813,-6.9588604,-6.4778886,-8.174748,-2.8536448,-4.1578183,-2.6991053,-4.561079,-7.7930107,-12.564269,-7.852498,-8.628626,-3.7056334,0.40836456418037415,5.377191543579102,7.777444839477539,70.55015563964844,168.42042541503906,18.80316925048828,108.58206176757812,85.62359619140625,74.7868881225586,83.83045196533203,25.68714714050293,22.353919982910156,18.89531707763672,10.707606315612793,7.4159979820251465,1.556881308555603,5.0451226234436035,10.128914833068848,32.05598831176758,blues
blues_23_segment_4.wav,-130.75989,145.65378,-3.656597,38.44426,8.826428,7.849948,-5.9689817,2.524711,-1.4488919,-1.7030048,-11.3649025,-2.3222628,-2.758446,-3.6602523,2.335321,7.833968,0.8852658,2.4446273,-1.5238612,-8.56808,6.199248790740967,64.98381042480469,153.7444610595703,134.16253662109375,54.397605895996094,71.46256256103516,26.865388870239258,43.84733963012695,58.004207611083984,55.31869125366211,33.901336669921875,67.28274536132812,41.60884094238281,12.656455993652344,50.24494171142578,76.32144165039062,571.9599609375,135.2972412109375,18.24667739868164,blues
blues_30_segment_5.wav,-198.8204,138.87556,8.814617,41.13672,-6.961288,13.549811,3.7202938,7.801699,1.3431444,6.0503464,0.28396213,1.5583742,6.950545,-0.26497808,2.9945984,2.5143244,-6.63822,-3.0009794,-2.0106149,2.3567848,2.3420217037200928,107.62318420410156,130.30715942382812,22.111772537231445,21.365793228149414,18.032970428466797,5.834390163421631,7.193225383758545,9.296181678771973,7.845477104187012,15.166732788085938,26.34978675842285,9.205684661865234,1.6237915754318237,0.9784231781959534,5.889622688293457,7.918062210083008,10.222214698791504,3.9478816986083984,blues
blues_19_segment_1.wav,-263.04013,153.57327,35.54648,19.214436,18.053837,22.298637,1.9433322,3.0720046,-5.8153744,0.7768401,-2.4366066,2.1469128,-3.605902,8.874765,8.387255,-0.8170456,-13.017202,-0.89948756,9.858119,6.6067734,4.908321857452393,46.49138641357422,53.11912536621094,34.877174377441406,20.648317337036133,21.863224029541016,13.71965503692627,11.88049602508545,2.783766508102417,3.7836341857910156,5.840388774871826,38.477622985839844,13.119641304016113,17.00800323486328,16.551250457763672,3.7618541717529297,1.797705888748169,14.244205474853516,4.812764644622803,blues
blues.00023_segment_2.wav,-187.62006,135.93466,-32.727016,67.85838,-1.4794555,9.089418,-1.8190155,-3.2019067,-10.551864,-4.8114624,-5.287586,-14.602721,-13.908301,0.56382084,-2.6076047,-0.12777665,-5.055931,-0.08080884,13.376595,-1.727541,1.1272450685501099,2.559539556503296,1.396036148071289,2.6358213424682617,4.536740303039551,3.1765801906585693,3.203929901123047,48.312076568603516,46.19424819946289,28.216876983642578,23.826642990112305,56.85328674316406,113.23616027832031,13.430000305175781,14.712895393371582,21.479799270629883,54.8446159362793,11.18244743347168,3.027806282043457,blues
blues.00009_segment_3.wav,-236.77504,101.58591,-8.401472,35.40842,-21.11964,16.086573,-10.24655,9.730495,-10.611123,9.821335,0.63286126,9.202515,6.3114667,-4.6837106,-1.7819182,-2.0434291,-6.190264,-4.189599,6.000509,-0.5740831,0.512935996055603,0.44280770421028137,1.0706018209457397,0.7681968212127686,0.36050936579704285,0.3315589129924774,2.1853268146514893,3.9085566997528076,1.6156315803527832,2.8805980682373047,3.099030017852783,1.9881181716918945,10.337388038635254,9.637384414672852,5.066332817077637,4.031348705291748,2.3906874656677246,4.952205657958984,6.912137031555176,blues
blues_54_segment_3.wav,-190.39812,146.23567,7.0840635,29.287663,1.3579144,12.749799,5.090486,9.352049,7.629758,5.7390804,1.1046835,1.8222593,-3.6798253,2.692599,-1.6057725,-0.860038,-5.48052,-3.912794,-8.606033,-3.2990308,6.199924945831299,56.40791702270508,65.18267822265625,39.485145568847656,21.14642333984375,40.86287307739258,28.547330856323242,9.846874237060547,12.705998420715332,5.881292819976807,8.96878433227539,10.46665096282959,6.229859828948975,0.7178143262863159,1.9263991117477417,2.0276052951812744,4.530732154846191,4.772572994232178,3.5714242458343506,blues
blues_27_segment_5.wav,-81.92996,127.46335,1.110512,46.517693,5.7860208,15.618984,-2.6067889,4.742437,2.3482816,4.7445745,-8.247589,4.6646533,-2.6054497,-2.7619522,-0.8494732,2.1662376,-6.7313027,-0.814624,-6.6214004,-5.033439,34.555599212646484,127.28971099853516,150.1648406982422,148.73170471191406,104.9111557006836,118.51065063476562,71.76396942138672,107.90032196044922,127.6241226196289,95.49234008789062,93.47186279296875,118.8658218383789,73.16302490234375,9.478312492370605,6.794834136962891,10.838297843933105,54.43715286254883,16.335365295410156,5.005679130554199,blues
blues_69_segment_2.wav,-128.39445,114.91797,3.1882153,40.598316,19.045559,10.998931,-2.217539,5.648262,5.641102,4.1335464,-2.8126292,4.2813454,-2.492215,-0.6668054,-0.5155062,2.1923835,-3.1587505,-0.8122002,-4.9224257,-1.405364,28.769420623779297,209.80870056152344,278.290771484375,190.9776153564453,76.45525360107422,45.06547164916992,50.115909576416016,47.925086975097656,16.529216766357422,29.961790084838867,17.270751953125,11.343759536743164,11.997289657592773,15.228293418884277,23.827754974365234,12.030631065368652,4.1676926612854,6.469367980957031,5.186360836029053,blues
blues_40_segment_4.wav,-78.00358,117.45836,1.6075146,38.216335,2.8323965,20.4823,3.0879257,12.930813,7.537309,-0.6221428,0.9425077,0.40169594,-0.747262,10.850341,1.397865,2.6978807,-1.1558253,-5.5574627,-8.346582,4.114228,18.45908546447754,135.60105895996094,180.94166564941406,242.28082275390625,151.65438842773438,108.30635833740234,122.00983428955078,23.406396865844727,28.659290313720703,24.649362564086914,18.069114685058594,3.1343047618865967,16.20493507385254,29.938766479492188,10.898151397705078,24.17688751220703,21.022897720336914,71.06768798828125,15.205728530883789,blues
blues_54_segment_1.wav,-373.6629,126.903114,15.258084,13.786354,-0.3035885,7.8212333,10.287775,7.9307675,6.997233,6.1505275,0.18199638,-0.0015542166,-0.21552117,2.8164065,2.372172,-0.27004403,-1.1516547,-0.780114,-1.4565277,1.1074231,7.005764484405518,41.67592239379883,24.766359329223633,48.90508270263672,8.871222496032715,5.953128814697266,2.0526695251464844,6.586551189422607,3.4746954441070557,4.374283790588379,0.8764344453811646,0.8921414613723755,2.82179856300354,0.15646064281463623,2.833256721496582,1.6101315021514893,0.5289177894592285,0.11114158481359482,0.07843370735645294,blues
blues_33_segment_2.wav,-173.91335,132.11812,-4.4989986,36.772434,-1.8072366,16.677305,-1.9692048,3.7658787,4.80274,2.2612972,-1.7153052,-2.2670307,3.4670627,-2.2297661,1.4234009,1.3828099,-8.565488,-1.3540652,0.3338868,2.0104089,2.353624105453491,105.39893341064453,93.87223052978516,23.083717346191406,31.98783302307129,26.18393325805664,9.379766464233398,10.63609504699707,14.930458068847656,7.474193572998047,12.990072250366211,36.808082580566406,17.1635684967041,9.88561725616455,1.1627821922302246,13.490411758422852,22.983356475830078,14.630910873413086,3.063711643218994,blues
blues.00020_segment_5.wav,-234.96684,121.22911,11.217041,38.956802,1.4926114,19.795115,-4.908657,11.031947,-15.0380535,15.065227,-3.276085,4.5848565,-5.4273596,4.9327044,-7.2694473,-6.6203856,-3.6744769,0.651871,-0.23759925,1.703052,4.603461742401123,3.56101131439209,2.972834587097168,1.8309627771377563,1.1124323606491089,3.27313232421875,6.065064430236816,24.462648391723633,19.550039291381836,16.27982521057129,1.275310754776001,2.255361557006836,3.9423179626464844,7.288389682769775,15.827505111694336,3.5597715377807617,1.4764419794082642,0.4465164840221405,0.44422098994255066,blues
blues.00009_segment_1.wav,-209.55649,109.4472,-9.634439,40.86234,-22.771255,20.588562,-12.81819,11.445308,-14.002596,5.45933,-10.240781,5.501729,-2.3060257,-4.6943517,0.1596278,-2.6965582,-3.962082,-3.1465673,2.5785902,-10.711273,0.5167813897132874,0.7838525772094727,1.7689303159713745,1.1911892890930176,0.8248340487480164,0.6363264918327332,2.286792755126953,5.728014945983887,9.793377876281738,33.21143341064453,31.25373077392578,8.411211967468262,2.8207836151123047,4.290560722351074,5.600162029266357,3.444002151489258,1.605212688446045,4.178102970123291,10.143430709838867,blues
blues_99_segment_2.wav,-223.40637,108.27169,32.22252,56.16922,26.6789,27.174574,14.752726,4.53604,8.0062895,12.018736,2.58099,3.7006931,-5.376045,-0.9778359,-3.113232,2.7498014,-1.0980839,-0.7972242,-0.69813514,5.237949,6.7881669998168945,194.93185424804688,269.1416320800781,135.6656036376953,142.6563720703125,65.40982818603516,39.37407684326172,10.553289413452148,6.5944719314575195,2.2024295330047607,2.4094040393829346,1.0415167808532715,10.699691772460938,7.815118789672852,0.22595320641994476,0.24657903611660004,1.304998517036438,6.177422523498535,0.7162778973579407,blues
blues_57_segment_4.wav,-187.5755,142.0492,11.808294,27.347942,6.125568,9.265632,4.5735064,7.1611342,1.1686517,0.298858,1.4844805,2.883434,-6.897989,-5.457969,-7.5273523,-0.5090866,-6.1615167,-11.535867,-10.207479,1.0466175,5.122854232788086,43.44255065917969,62.07014846801758,23.09910774230957,17.072582244873047,46.860591888427734,53.62467956542969,21.35547637939453,18.106863021850586,28.54522705078125,144.05804443359375,85.75923156738281,9.117478370666504,0.6047123074531555,1.8450576066970825,1.2516696453094482,4.243163585662842,1.8358451128005981,9.031523704528809,blues
blues_19_segment_3.wav,-243.03535,119.55303,45.55213,34.558655,12.134954,21.957994,3.7188635,4.4870634,-4.808052,7.9696717,1.614797,2.7178583,-2.9516652,6.2171183,1.2773061,-0.31114578,-2.9767203,4.4358745,0.49840626,2.1133583,12.378551483154297,62.102962493896484,72.94142150878906,81.34940338134766,25.48386573791504,48.50323486328125,31.81816291809082,13.948454856872559,13.360064506530762,9.020173072814941,5.8153157234191895,8.430862426757812,36.56809616088867,32.19032669067383,3.445976495742798,4.776840686798096,2.2550718784332275,12.381117820739746,11.61687183380127,blues
blues_44_segment_5.wav,-180.02695,133.29837,6.817426,46.029636,10.438139,16.885641,4.35316,-1.5286672,-3.5770855,-2.9006357,-5.1664476,-1.5825434,-6.2567916,-3.9042256,-0.8171009,-3.9156957,-12.766391,-8.735244,-8.667197,0.60269153,0.8406557440757751,8.857478141784668,19.839723587036133,57.00059509277344,179.64523315429688,76.61730194091797,81.2922592163086,82.12078857421875,37.64370346069336,14.40584659576416,28.23027229309082,15.900832176208496,12.861247062683105,11.594900131225586,7.8944411277771,1.0421650409698486,3.5667238235473633,2.243699073791504,25.895395278930664,blues
blues_79_segment_4.wav,-243.29349,142.5491,2.2246659,24.479448,7.9423857,1.1468785,3.083162,7.972194,1.8564408,10.295588,6.83947,10.343607,1.9740846,0.36707178,-6.8015184,-2.7860277,-5.220343,-1.9746302,-7.6614857,-2.1182196,0.3280649781227112,4.343759536743164,18.220745086669922,23.714839935302734,5.225340843200684,6.994187831878662,10.978765487670898,10.835404396057129,2.506011486053467,2.0742366313934326,1.5925014019012451,1.094092845916748,3.6665642261505127,2.171048879623413,1.9429378509521484,0.6579726934432983,0.8630033135414124,2.1240499019622803,1.3422175645828247,blues
blues_37_segment_3.wav,-191.01038,133.8025,18.371307,38.844383,-0.8989639,20.140984,5.7078767,10.818823,7.062174,8.42106,1.3681484,1.8530617,7.430629,-1.3990164,0.66232145,0.9189563,-8.95343,-4.3639402,-0.5601148,0.47883233,2.597912073135376,168.8096466064453,237.2896270751953,46.201316833496094,43.248138427734375,48.89809036254883,18.781110763549805,6.7319016456604,5.471616744995117,5.670767307281494,11.728221893310547,15.784472465515137,6.055771350860596,3.237109899520874,0.603441596031189,1.8332831859588623,0.684573233127594,1.2667272090911865,0.7461028099060059,blues
blues.00024_segment_4.wav,-319.80292,131.37021,14.294405,71.066956,14.9181595,16.03482,11.717885,4.931489,1.7135009,-1.3419962,-0.611669,-1.7834957,-5.455667,0.2746509,5.949572,-2.133035,-7.229955,-6.7966022,-0.23001629,2.6392682,4.1535725593566895,3.0974626541137695,1.599081039428711,7.528569221496582,9.638569831848145,2.5385899543762207,2.9806020259857178,15.748353004455566,52.61143493652344,18.58798599243164,11.5240478515625,4.869484901428223,10.696017265319824,2.7502503395080566,0.2389703094959259,0.5665308237075806,2.897568702697754,2.537987232208252,1.0639203786849976,blues
blues.00019_segment_5.wav,-225.55695,136.55077,-12.687317,56.91918,10.434737,4.2398086,-1.2383106,9.607356,-21.02129,7.6869082,0.6671807,-2.3217022,-4.705112,6.1608176,-3.292177,-3.1719816,-7.657759,-4.173924,-4.3793926,-6.488017,8.266037940979004,4.760145664215088,2.131747245788574,1.314611554145813,0.8976545929908752,2.3319973945617676,10.793272018432617,71.50833129882812,46.94137191772461,21.414844512939453,16.337739944458008,12.020212173461914,7.460623741149902,1.749539852142334,3.946688413619995,2.377084255218506,10.074249267578125,3.3491907119750977,1.4980653524398804,blues
blues.00030_segment_1.wav,-224.76022,122.080696,19.43921,28.120066,-0.6075096,16.011812,-22.563408,15.904449,-20.652866,-4.1117277,-18.769276,-8.208733,-14.71563,-9.543044,-15.342409,-17.387907,-19.570686,-15.641517,-13.060284,-12.265254,0.004138031043112278,0.013018357567489147,1.9327646493911743,15.23103141784668,58.817405700683594,79.1632080078125,224.08766174316406,145.85995483398438,1.7757047414779663,3.960319995880127,6.303441524505615,40.458431243896484,26.74982261657715,21.472604751586914,17.927448272705078,3.201648235321045,1.7307714223861694,3.667173385620117,6.261401176452637,blues
blues_9_segment_5.wav,-268.38687,163.48318,34.22681,20.012726,14.912165,21.215527,9.86487,4.747474,-5.2965074,6.602263,1.2290802,7.5188065,-0.098650075,7.2464247,3.1934857,-2.0076644,-12.658105,-7.835497,6.8343782,15.539591,13.75715160369873,42.02699661254883,71.02143096923828,58.50362014770508,21.979190826416016,16.29336166381836,14.968915939331055,8.291993141174316,10.835901260375977,19.896268844604492,6.742870807647705,29.253690719604492,23.03639793395996,28.349519729614258,5.180293560028076,0.34893298149108887,0.5558784008026123,2.522334337234497,1.305653691291809,blues
blues.00027_segment_1.wav,-242.15706,142.38754,-11.68566,76.56287,-5.346268,13.421072,-2.2512636,2.6383703,-9.528774,-8.837067,-7.8959875,-1.651704,-0.86918736,3.5075047,0.4280992,2.6652818,-8.241813,-12.373521,0.6211442,-1.1240188,0.7587610483169556,1.8600302934646606,1.1446346044540405,5.23107385635376,30.620315551757812,16.289810180664062,7.3549370765686035,6.645121097564697,11.165288925170898,18.420141220092773,14.518522262573242,18.58335304260254,51.50120162963867,6.303610324859619,1.1243293285369873,3.343001365661621,6.861893653869629,6.7584662437438965,15.459389686584473,blues
