,file_name,mfcc_mean,mfcc_var,mfcc_min,mfcc_max,mfcc1_mean,mfcc1_var,mfcc1_min,mfcc1_max,mfcc2_mean,mfcc2_var,mfcc2_min,mfcc2_max,delta_mean,delta_var,delta2_mean,delta2_var,harmonic_mean,harmonic_var,percussive_mean,percussive_var,genre_x,centroid_mean,centroid_var,centroid_min,centroid_max,chroma_mean,chroma_var,chroma_min,chroma_max,tntz_mean,tntz_var,tntz_min,tntz_max,melspec_mean,melspec_var,melspec_min,melspec_max,rms_mean,rms_var,tempo,genre_y
10,pop_32.wav,-50.316177,68.000404,8.359945,30.982391,10.625259,6.5319514,-0.10189186,4.169357,-0.6983869,3.5725865,-1.6338259,1.6902653,-3.6060286,0.72777915,-4.359877,4.2716413,-1.9696956,3.3972228,-2.4069204,-0.5897352,pop,29.250577926635742,175.832763671875,231.11508178710938,98.6106185913086,48.36237716674805,30.413663864135742,55.71741485595703,42.1255989074707,33.71510696411133,27.872055053710938,36.015193939208984,12.74963092803955,17.734840393066406,23.496482849121094,15.667423248291016,20.004976272583008,33.828914642333984,8.955426216125488,8.901222229003906,pop
11,pop_26.wav,-181.16756,110.07251,21.281662,10.785737,-3.174934,10.55839,2.6758265,7.8925834,-1.3630446,2.399676,-0.6712504,1.5251087,2.5696738,-2.6760328,-0.39532003,-0.46607494,-5.312222,2.6065645,-3.7031329,0.52591634,pop,53.00630569458008,173.3960723876953,198.1507110595703,125.0052261352539,39.18603515625,10.173771858215332,7.899308204650879,8.363567352294922,9.885233879089355,13.32771110534668,13.629148483276367,12.188482284545898,14.236978530883789,13.376640319824219,2.761902093887329,6.869107246398926,2.987104654312134,4.248178005218506,2.445383071899414,pop
12,pop.00030.wav,-18.171194,72.29644,-4.867231,-0.35958102,1.6975715,-0.9182094,-1.3221729,-0.34197286,0.647323,-0.18098038,-1.2175112,-1.0574639,2.5195053,1.2472867,1.7523707,-3.442979,0.39454007,-0.85250145,0.9242998,1.6602957,pop,11.4852876663208,144.71340942382812,129.13980102539062,58.659454345703125,34.5487060546875,12.572978973388672,12.721017837524414,22.473957061767578,14.157220840454102,16.55678939819336,21.4840145111084,16.005159378051758,18.246389389038086,19.90407943725586,6.943583011627197,17.54753303527832,11.021024703979492,26.950927734375,11.16574478149414,pop
13,pop.00024.wav,-40.830166,61.521126,9.867294,10.09655,8.454963,5.366854,8.376651,3.5050008,8.251044,5.8800583,-0.10423886,-0.5703609,0.55144536,-1.9820307,1.9155517,0.07612802,-1.2709843,1.2328513,1.49382,0.95021856,pop,21.293840408325195,186.09552001953125,192.7270050048828,113.12956237792969,89.01475524902344,85.9426498413086,39.11799240112305,40.52014923095703,29.62444305419922,18.289051055908203,13.125819206237793,10.802905082702637,14.888284683227539,7.664816856384277,8.688535690307617,14.521620750427246,16.82054901123047,7.978124618530273,7.5605340003967285,pop
14,pop.00018.wav,-48.958145,62.637794,34.22583,12.313788,16.560747,8.622409,8.7671175,5.245012,6.79424,9.059275,-4.0853252,-0.7463065,-0.37564674,-0.47257915,0.64663434,1.7050617,1.3546007,1.9141525,3.8434877,1.6038547,pop,128.42820739746094,268.1990661621094,184.33995056152344,110.6416015625,65.9169921875,40.73582458496094,24.13905906677246,32.384002685546875,23.29994010925293,32.07971954345703,26.199647903442383,27.366933822631836,16.919036865234375,9.890390396118164,14.237190246582031,27.69362449645996,11.296835899353027,8.329635620117188,6.551853179931641,pop
15,pop.00019.wav,-25.156342,70.818924,2.9392478,7.5544662,1.4596194,2.846123,1.9075499,-6.8259797,0.291451,-1.9537076,-6.6516356,-0.2439811,-0.7550279,-4.249934,-2.4407935,-5.6814713,-1.5769207,0.66936165,1.6911362,0.78813845,pop,12.87647533416748,85.45016479492188,186.114501953125,72.43708801269531,48.46804428100586,23.312496185302734,45.87685012817383,41.20712661743164,33.94898223876953,68.94497680664062,61.11680603027344,58.544395446777344,27.025922775268555,21.40521812438965,33.20752716064453,15.686461448669434,5.3902058601379395,12.672174453735352,14.050156593322754,pop
16,pop.00025.wav,-106.83286,81.01405,47.822872,13.640558,13.000602,6.895191,7.581348,-2.6333249,-2.4983122,1.8714978,-5.139433,-2.7431228,-3.6675773,-7.8825502,-4.80721,-6.3778176,-7.399428,-4.7401643,-0.13400184,-2.332678,pop,12.88681697845459,74.51051330566406,135.56051635742188,97.50228881835938,59.1939582824707,59.834110260009766,81.22261810302734,105.24557495117188,61.47321319580078,58.23054122924805,64.04549407958984,47.25969314575195,46.641597747802734,25.63713836669922,42.901920318603516,12.819767951965332,7.952282905578613,11.193349838256836,14.625346183776855,pop
17,pop.00031.wav,-18.854591,71.32852,-3.743232,-1.3965917,0.7103475,-1.0491368,-1.0524067,-0.24947147,0.6239636,0.42929918,-1.4892839,-1.0790832,2.415428,1.2472485,0.97181076,-3.58823,0.89175177,-0.49628252,0.7083632,1.6725212,pop,10.713648796081543,138.03640747070312,123.28862762451172,55.953712463378906,32.89116668701172,12.129109382629395,12.214980125427246,21.455150604248047,13.457255363464355,15.765167236328125,20.438720703125,15.290584564208984,17.498319625854492,18.902027130126953,6.636646270751953,16.570566177368164,10.456786155700684,25.652189254760742,10.66493034362793,pop
18,pop_27.wav,-58.421894,84.76896,13.103623,20.589417,-1.1795397,8.862795,-1.0425258,7.839428,-1.117693,1.2627939,1.7965914,7.049779,5.7546644,1.2884268,0.3565016,2.0415168,-2.9027572,5.480456,-1.5224386,4.5814514,pop,63.49357986450195,223.73052978515625,207.18414306640625,118.76705169677734,47.175804138183594,14.291671752929688,13.602639198303223,15.089016914367676,7.563562870025635,15.837854385375977,22.02142906188965,14.967108726501465,27.320985794067383,30.496212005615234,7.167970180511475,22.634624481201172,8.82068157196045,10.363961219787598,4.184916973114014,pop
19,pop_33.wav,-28.89837,76.56538,7.6943307,29.07088,13.458653,6.6835036,0.671057,5.8037224,2.8699343,7.2312903,-0.4479768,1.6090751,-1.5143332,1.078887,-4.5214114,2.3259802,-1.237995,5.609075,-0.42015222,1.3812555,pop,33.8836555480957,229.75405883789062,281.1082458496094,124.28606414794922,59.202537536621094,38.327476501464844,66.44937896728516,42.68308639526367,31.225297927856445,30.53765869140625,32.42298126220703,11.567066192626953,16.193391799926758,38.29881286621094,27.315250396728516,16.915319442749023,22.455469131469727,7.482213973999023,10.863143920898438,pop
20,pop_37.wav,20.358284,66.31698,-4.95355,7.434325,5.988692,14.917387,-0.6556432,6.3226433,1.0077887,10.534682,2.9828596,6.125429,-0.51001996,6.0739136,4.193441,5.2924376,0.33619684,5.4369793,-1.3902572,4.233596,pop,87.07958221435547,657.2158813476562,576.8394165039062,94.98696899414062,67.21383666992188,35.425689697265625,25.001588821411133,25.49402618408203,15.835655212402344,20.02938461303711,13.472338676452637,12.656412124633789,17.04269027709961,13.825634002685547,32.26510238647461,15.84843921661377,21.846174240112305,12.489930152893066,27.674758911132812,pop
21,pop_23.wav,-70.9903,83.63713,20.190216,37.979717,10.828282,16.142426,6.4423037,10.825557,4.5246754,10.173371,0.57406104,3.9396262,1.5594491,0.82294023,2.6074631,2.1626675,-8.094408,3.0120664,-5.0872703,-1.2644637,pop,18.807411193847656,297.6847839355469,920.4232788085938,316.3737487792969,125.39115905761719,146.9975128173828,68.89079284667969,54.583961486816406,80.36168670654297,37.30558395385742,19.120107650756836,16.594640731811523,15.21867847442627,18.24799156188965,11.475809097290039,6.257094383239746,7.13609504699707,27.72866439819336,7.829062461853027,pop
22,pop.00009.wav,-35.297348,61.247242,14.059667,28.661287,4.3299875,-1.3499213,-0.790413,5.1225405,5.3524,1.2215204,-7.2570734,-0.516818,0.21715884,-1.2905804,-0.109008834,-1.2562847,-2.5358107,0.57109964,1.5749441,-1.7193335,pop,14.278424263000488,102.47235107421875,79.76789093017578,31.76272201538086,32.724266052246094,25.68114471435547,27.868881225585938,22.13843536376953,20.54401397705078,18.039457321166992,20.327428817749023,13.068150520324707,12.657539367675781,13.48281192779541,18.258127212524414,8.692326545715332,8.20702075958252,8.91545581817627,11.102836608886719,pop
23,pop.00035.wav,24.46663,68.96242,-4.2113004,-1.032618,5.249467,2.9858522,4.336798,4.2872887,6.422605,3.6307845,0.115482435,-0.00023516487,2.0697718,1.5497289,3.999015,2.8162687,2.1994698,1.5773795,-0.47220573,0.52484757,pop,35.83749008178711,277.3364562988281,244.31077575683594,122.09435272216797,57.38513946533203,35.24212646484375,35.1421012878418,29.82444190979004,22.11769676208496,26.160072326660156,17.22161102294922,27.941328048706055,22.61651039123535,18.256803512573242,17.82973861694336,29.79408073425293,13.417684555053711,19.539674758911133,27.90345001220703,pop
24,pop.00021.wav,-23.23011,53.819164,-0.6900112,14.726739,4.8718457,6.730589,4.84588,4.9450912,4.264521,3.110258,2.549565,2.9879475,4.6363297,2.8481328,2.1776063,1.0669053,-0.4715664,0.38901883,-1.1717293,0.54775625,pop,34.930946350097656,246.8544158935547,249.5098876953125,127.31574249267578,54.89706039428711,54.98524475097656,46.535621643066406,26.50898551940918,22.39166259765625,23.009031295776367,20.637531280517578,17.028532028198242,7.560053825378418,5.458984375,8.064179420471191,10.273337364196777,5.879475116729736,6.813289165496826,5.320836544036865,pop
25,pop.00020.wav,13.536641,58.196354,-2.2051022,5.008136,8.07077,-0.4792645,4.1051793,2.2589247,4.2934737,3.5860925,-0.5052726,2.4214692,1.8804909,2.1731513,1.9396269,-0.17357269,-0.6167384,0.75454974,0.73560923,2.0239272,pop,33.772640228271484,228.6268310546875,111.39200592041016,97.01441955566406,77.29802703857422,27.76685333251953,34.384910583496094,29.36376190185547,15.326220512390137,20.92393684387207,23.461055755615234,41.410491943359375,29.77943229675293,26.829133987426758,31.164854049682617,21.312496185302734,8.754068374633789,16.243314743041992,11.766119956970215,pop
26,pop.00034.wav,-59.58959,77.30938,26.367233,3.1743205,6.7570415,-0.0642541,-0.62479234,-0.6904834,4.141959,-0.44033718,-4.541956,-3.5614958,-2.2030644,-3.5575008,0.261794,-4.6726303,-4.604198,-3.7405696,-1.385197,-0.84536755,pop,5.806582450866699,61.79391098022461,73.19591522216797,85.2824935913086,75.91578674316406,27.86450958251953,40.59189987182617,38.320716857910156,35.46892166137695,29.609254837036133,29.903522491455078,27.22085952758789,33.28108596801758,32.41580581665039,15.74432373046875,11.170136451721191,26.1507625579834,44.6721305847168,9.871679306030273,pop
27,pop.00008.wav,-52.448246,74.022064,12.697417,24.500343,21.1079,1.9049278,6.7965574,4.7199593,8.40647,8.246996,-2.2676542,-1.2025366,-2.6778097,0.26133522,-1.0678633,-0.8462423,-1.2573467,-2.330762,3.8170018,0.3045908,pop,23.079294204711914,179.9657745361328,205.17849731445312,61.25501251220703,42.8574104309082,68.52843475341797,34.10186004638672,42.36771011352539,23.9425106048584,14.06520938873291,15.588147163391113,30.43645668029785,16.17772674560547,11.118562698364258,10.32646369934082,13.248967170715332,5.921960353851318,5.644393444061279,3.418851613998413,pop
28,pop_22.wav,-73.01826,81.5443,14.234638,39.442345,14.393899,14.943977,4.101782,11.25084,4.907485,9.46254,0.17089674,5.420835,0.4081073,0.7651902,3.8037684,2.7736073,-6.9929976,5.5671973,-3.2674708,0.28199774,pop,18.65034294128418,283.7006530761719,921.5897827148438,373.874267578125,116.6574478149414,107.48623657226562,55.36064910888672,48.48270797729492,50.08900833129883,31.6506290435791,16.254783630371094,13.444348335266113,16.608905792236328,20.531221389770508,12.531825065612793,6.484779357910156,7.158925533294678,27.905176162719727,9.265719413757324,pop
29,pop_36.wav,-79.39174,74.145584,-6.4322376,14.24041,-0.19716528,11.427256,-5.2493396,1.406053,-3.2824275,3.1553094,-4.3473954,-0.37451163,-3.0393965,0.63103664,-6.991609,-0.009137983,-4.982658,-0.8562188,-3.390567,-1.8020701,pop,13.091032028198242,235.23655700683594,191.3264617919922,62.63457107543945,32.03481674194336,25.983190536499023,35.10374450683594,34.30046081542969,20.90709114074707,19.505538940429688,10.307676315307617,9.098071098327637,5.914783000946045,4.3769683837890625,18.702634811401367,12.222694396972656,19.87386131286621,7.585223197937012,23.963674545288086,pop
30,pop_20.wav,-21.268003,102.923874,2.3682723,19.643295,5.0003386,9.44968,-0.6215602,6.398421,-0.17880757,3.8593395,0.9019998,1.5218618,-3.1146333,2.5880506,-3.3454986,-2.7708871,-4.796949,3.677958,-0.12221447,2.1007626,pop,15.623746871948242,99.53128051757812,195.05711364746094,225.3082733154297,161.49136352539062,85.2867431640625,53.94844436645508,52.69239807128906,46.836280822753906,36.002254486083984,31.558992385864258,43.44386672973633,54.249176025390625,35.468929290771484,46.321807861328125,19.803647994995117,19.25663185119629,12.72244644165039,21.427431106567383,pop
31,pop_34.wav,-63.911995,112.893936,-9.788714,16.956417,3.7327886,11.952699,-0.100043945,9.531802,3.0425231,5.156121,1.9923179,5.902914,-2.8828695,-1.1863738,-1.0906225,0.3999131,1.2767222,5.716089,-1.0639781,5.0362477,pop,37.88685607910156,310.8691101074219,359.4276428222656,338.76007080078125,321.93524169921875,161.5255584716797,54.31133270263672,30.954328536987305,37.38010787963867,24.39155387878418,15.806059837341309,26.851865768432617,27.632431030273438,30.613100051879883,39.876976013183594,22.446496963500977,9.525198936462402,29.235456466674805,7.764405250549316,pop
32,pop.00022.wav,-45.71781,65.287415,12.934513,14.516592,7.038324,4.395021,6.6337786,3.301898,7.7297864,4.070035,3.6681185,2.606271,4.0490017,2.3892908,1.7840554,-2.3934216,-1.3437684,-2.8735752,-0.8461021,-2.591192,pop,30.578113555908203,195.46009826660156,143.55355834960938,82.73462677001953,89.78219604492188,59.459232330322266,28.503997802734375,24.620241165161133,18.511241912841797,17.561840057373047,10.931139945983887,14.32978343963623,10.51124095916748,9.73816967010498,7.886112689971924,5.3319597244262695,2.917337656021118,3.4737794399261475,8.834531784057617,pop
33,pop.00036.wav,-44.214016,76.17581,22.921127,16.816143,22.998913,3.2665925,6.908667,0.103138596,6.4956765,6.5420895,0.85448545,2.7243903,4.5169544,2.854357,1.3195446,1.7970861,0.3768289,-1.1220286,-0.43784982,1.5700189,pop,101.21306610107422,357.8709716796875,317.04833984375,239.12664794921875,113.75152587890625,83.32292175292969,62.49825668334961,34.48537826538086,22.698684692382812,28.2572078704834,33.213233947753906,31.178499221801758,34.649532318115234,19.0925235748291,22.141714096069336,17.450159072875977,21.64370346069336,13.876886367797852,20.027111053466797,pop
34,pop.00037.wav,4.804322,64.50391,-2.5012724,10.4194975,3.2420893,7.8209686,3.1015668,1.405526,6.745003,4.884832,3.2736435,1.7477711,3.3316636,2.3504841,1.4266739,-0.60548866,-2.1835034,-1.6002753,-0.61104494,-4.0513687,pop,21.696935653686523,144.8878936767578,143.185546875,86.85865783691406,85.47515869140625,62.01721954345703,31.918428421020508,31.856904983520508,21.897987365722656,19.753780364990234,14.606874465942383,16.908414840698242,10.763609886169434,11.892708778381348,16.275653839111328,16.172826766967773,15.207498550415039,11.419814109802246,15.48516845703125,pop
35,pop.00023.wav,-44.287426,51.327915,24.990482,12.160306,10.873074,7.612087,8.21147,-0.77332944,5.946744,4.7616363,-2.5084326,1.3215402,-1.946599,-0.44633603,0.23645818,-2.0033762,-1.9639544,-1.0339814,0.5159019,-0.38595906,pop,39.72132110595703,149.83441162109375,208.70858764648438,101.06155395507812,52.38252639770508,69.73326110839844,66.14114379882812,31.205331802368164,16.486452102661133,32.35702133178711,19.36191177368164,26.151134490966797,42.02980422973633,17.36590576171875,15.56981372833252,9.683528900146484,11.749302864074707,9.038479804992676,10.665882110595703,pop
36,pop_35.wav,-21.82787,83.96824,-13.380187,14.73235,-1.4402778,6.639836,-6.688159,2.9933605,-1.6852188,-1.9229739,-4.1368623,3.181826,-2.0800667,0.5372577,-1.4752837,1.1276735,-0.26035944,2.3032506,-4.8735013,2.595838,pop,24.20049285888672,187.1013641357422,216.6014404296875,240.19749450683594,216.64952087402344,95.49835205078125,42.13482666015625,29.926950454711914,26.193044662475586,27.478294372558594,19.631086349487305,32.29523468017578,18.803647994995117,15.064888954162598,28.683128356933594,28.63629150390625,10.41651439666748,19.638866424560547,8.448284149169922,pop
37,pop_21.wav,-9.495314,100.38821,-2.1351354,21.052206,3.894796,6.5583086,-4.279478,3.0697668,-0.31321996,4.2712283,0.7225565,0.39108565,-4.1589966,3.6373427,-2.4292438,-1.2214637,-4.8546863,2.1844313,-1.0461822,-0.5315534,pop,14.41823673248291,92.03971862792969,174.83251953125,199.11231994628906,138.4988250732422,76.62799835205078,55.34653854370117,45.60906219482422,46.11890411376953,42.2520637512207,32.04369354248047,49.95039749145508,62.776756286621094,36.063289642333984,42.41891860961914,21.345890045166016,31.105239868164062,15.1220703125,31.51668357849121,pop
38,pop_46.wav,-64.031525,55.96558,-5.473593,3.2004693,-8.241403,4.1208377,7.574967,1.1880833,-0.22620952,4.292422,-8.85325,2.087114,3.251979,9.068123,3.6983752,1.0590119,-4.916278,1.358255,-1.6914217,6.2300053,pop,191.63426208496094,1140.754638671875,521.5635375976562,111.3492431640625,63.059959411621094,45.467628479003906,34.6763801574707,20.413097381591797,10.384842872619629,10.132862091064453,6.770373344421387,11.0155611038208,20.464797973632812,11.319814682006836,6.374363422393799,6.957201957702637,3.9367990493774414,3.17148494720459,3.0530669689178467,pop
39,pop_52.wav,-210.82718,90.34782,2.2397265,25.490202,6.039138,3.4110527,11.348275,4.1952977,6.3133335,7.5636654,1.3174014,5.9633408,-0.6137703,2.0183423,2.2907217,-0.90161425,2.9332707,2.349645,1.2843782,6.036651,pop,97.47305297851562,180.44786071777344,223.0453338623047,164.8015899658203,22.93260383605957,18.706857681274414,14.232806205749512,9.786105155944824,6.219274044036865,3.939059257507324,2.624284029006958,4.748705863952637,5.888015270233154,1.42865788936615,1.7495707273483276,1.2460001707077026,0.6841762065887451,0.6667304635047913,0.6470652222633362,pop
40,pop_5.wav,-70.73841,96.74699,-16.195406,28.312077,1.4038792,7.848938,-1.7205487,5.924744,2.149089,7.1099796,-1.3237443,4.2822676,-2.3536336,3.948523,-0.06283357,1.8036073,-2.7044451,0.58395094,-3.8578572,2.1946516,pop,14.330123901367188,468.0806884765625,376.0942687988281,100.81080627441406,72.81859588623047,40.17353057861328,19.060741424560547,16.132211685180664,26.718936920166016,26.357013702392578,13.313143730163574,10.104432106018066,11.024612426757812,9.010488510131836,7.984261512756348,5.5830159187316895,7.663387298583984,7.7336812019348145,15.161666870117188,pop
41,pop_85.wav,18.034657,96.28355,-5.9674187,14.911053,0.0037230973,16.675003,3.1307466,7.780369,1.4296391,13.033242,4.8561354,4.600883,-3.2141972,3.2239408,-0.5309447,4.234452,-1.3903621,1.771358,-2.4115222,5.0109816,pop,30.972145080566406,363.94189453125,626.8942260742188,439.3588562011719,255.92971801757812,87.20882415771484,46.05607604980469,30.182668685913086,23.74360466003418,28.48246955871582,30.49852180480957,23.39418601989746,32.233917236328125,27.0958309173584,22.319791793823242,20.058258056640625,43.910091400146484,34.35356140136719,11.166064262390137,pop
42,pop_91.wav,-41.559303,92.11578,-1.4172106,27.431732,5.0218034,17.373863,-1.8389486,8.105169,1.645648,6.5987735,-1.2473836,3.0846152,-2.4879637,1.8570515,-1.7803488,2.441015,-1.6149334,3.1968408,2.4165337,0.96184283,pop,70.6901626586914,423.46478271484375,584.4066162109375,211.9552459716797,120.28385162353516,87.00690460205078,34.40681076049805,34.83039855957031,28.29591941833496,35.75067901611328,34.28022003173828,44.97257614135742,65.17831420898438,19.685789108276367,37.882728576660156,18.13578987121582,21.485877990722656,11.2987642288208,15.570155143737793,pop
43,pop.00044.wav,-47.93828,54.159214,-4.005042,21.5129,13.886649,6.003954,13.75534,1.0669996,6.722089,6.232228,1.6225083,0.45345965,2.414838,-5.5971355,0.30466756,-1.0046959,0.6401352,1.2582229,2.0810168,3.0324848,pop,7.444730281829834,259.8685607910156,381.50146484375,260.7532043457031,182.8083953857422,63.679664611816406,29.03893280029297,24.32402801513672,17.446866989135742,15.613069534301758,15.826889991760254,20.330774307250977,10.990374565124512,7.03302526473999,9.880390167236328,6.740992546081543,2.621363878250122,4.527170658111572,2.4151291847229004,pop
44,pop.00050.wav,-78.1925,65.99214,24.578516,25.652824,13.854882,3.6000478,16.22554,0.59255385,3.3257754,4.1604705,2.712696,3.649891,1.3959066,2.0099123,-1.8058223,-3.9544833,-0.95099765,-1.0149826,-0.4633338,-0.74938136,pop,50.72817611694336,299.4955139160156,270.07318115234375,173.14205932617188,136.47801208496094,56.51339340209961,28.540489196777344,32.97578811645508,33.13457107543945,20.16853141784668,22.149389266967773,13.51896858215332,13.821316719055176,6.798976421356201,4.661529064178467,4.292236804962158,10.693367004394531,7.528151988983154,12.46104907989502,pop
45,pop.00078.wav,-42.779434,62.799667,4.7602077,24.068392,9.642162,-1.8881842,9.252786,-2.9691231,3.181562,5.9340043,-4.7737393,3.0194983,-1.2407999,-3.524429,-0.32438836,-1.4424751,-1.8644704,-0.031904664,-0.73046863,-0.9891401,pop,64.31143951416016,461.2513427734375,334.0814514160156,167.40869140625,69.24101257324219,55.8764762878418,30.954601287841797,49.82931137084961,19.217405319213867,24.919912338256836,33.39608383178711,23.27505111694336,8.0902681350708,10.613720893859863,11.242137908935547,17.21963882446289,11.120638847351074,10.489462852478027,10.379436492919922,pop
